Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Dayofweek,Predicted_Sales,Stock,Risk
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,7,4,841789.3923999992,925347.214,Overstock
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,7,4,832095.2830999999,888833.1650000002,Overstock
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,8,4,867887.5646999994,952837.996,Overstock
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,8,4,876346.9044999987,977205.6800000002,Overstock
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,8,4,881658.7137999992,976777.417,Overstock
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,8,4,890865.9038999991,984802.192,Overstock
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,8,4,910411.5883999992,1024406.8670000001,Overstock
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,9,4,977859.2816999995,1083316.685,Overstock
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,9,4,823341.3276000001,903725.5040000001,Overstock
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,9,4,792954.4689999993,849533.234,Overstock
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,9,4,819405.1329999997,895509.846,Overstock
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,10,4,853899.0206000002,952670.8400000001,Overstock
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,10,4,861169.6194000004,961007.4540000001,Overstock
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,10,4,841974.6629000008,912213.1370000001,Overstock
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,10,4,854541.3586999994,951651.3600000001,Overstock
36,2010-02-05,467546.74,0,45.97,2.545,209.8529663,8.554,2,4,465433.1315000003,514301.41400000005,Overstock
36,2010-02-12,469563.7,1,46.11,2.539,209.9970208,8.554,2,4,465898.54620000045,516520.07000000007,Overstock
36,2010-02-19,470281.03,0,45.66,2.472,210.0451024,8.554,2,4,464883.5419000004,517309.1330000001,Overstock
36,2010-02-26,447519.44,0,50.87,2.52,210.0771885,8.554,2,4,454087.9540999998,492271.384,Overstock
36,2010-03-05,480203.43,0,51.33,2.574,210.1092746,8.554,3,4,469790.84129999974,528223.773,Overstock
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,3,4,441525.13980000024,485577.62000000005,Overstock
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,3,4,431444.2923,471737.189,Overstock
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,3,4,421129.1262,444882.36100000003,Overstock
36,2010-04-02,435972.82,0,63.43,2.708,209.5938656,8.464,4,4,438914.4521000001,479570.1020000001,Overstock
36,2010-04-09,453016.91,0,68.54,2.743,209.400638,8.464,4,4,451251.66769999935,498318.601,Overstock
36,2010-04-16,483699.56,0,66.74,2.769,209.2691428,8.464,4,4,476415.7085,532069.5160000001,Overstock
36,2010-04-23,434116.8,0,68.03,2.762,209.2199574,8.464,4,4,450015.4848,477528.48000000004,Overstock
36,2010-04-30,457899.64,0,70.9,2.725,209.170772,8.464,4,4,456588.1055000002,503689.60400000005,Overstock
36,2010-05-07,489372.02,0,75.56,2.786,209.1215867,8.464,5,4,483308.1642000003,538309.2220000001,Overstock
36,2010-05-14,476733.74,0,77.53,2.805,209.118536,8.464,5,4,467841.93720000004,524407.1140000001,Overstock
36,2010-05-21,474917.98,0,77.34,2.767,209.3922937,8.464,5,4,473565.1231999996,522409.77800000005,Overstock
36,2010-05-28,447050.42,0,80.87,2.716,209.6660514,8.464,5,4,450771.2976000005,491755.462,Overstock
36,2010-06-04,471088.88,0,79.93,2.664,209.9398091,8.464,6,4,461580.89340000023,518197.76800000004,Overstock
36,2010-06-11,467711.18,0,82.3,2.615,210.2135668,8.464,6,4,457475.4121999998,514482.298,Overstock
36,2010-06-18,485694.72,0,84.37,2.572,210.2108417,8.464,6,4,475178.16799999954,534264.192,Overstock
36,2010-06-25,434879.87,0,84.14,2.601,210.0975233,8.464,6,4,441785.7178999997,478367.857,Overstock
36,2010-07-02,434252.15,0,81.85,2.606,209.984205,8.36,7,4,437228.5623999994,477677.36500000005,Overstock
36,2010-07-09,471713.59,0,81.74,2.596,209.8708867,8.36,7,4,462008.0530000005,518884.9490000001,Overstock
36,2010-07-16,466962.04,0,84.43,2.561,209.8630532,8.36,7,4,467145.21309999964,513658.244,Overstock
36,2010-07-23,452021.2,0,82.6,2.542,209.9958663,8.36,7,4,455161.37620000035,497223.32000000007,Overstock
36,2010-07-30,432451.91,0,81.88,2.602,210.1286794,8.36,7,4,436067.76969999925,475697.101,Overstock
36,2010-08-06,467442.94,0,85.49,2.573,210.2614925,8.36,8,4,462219.15689999977,514187.23400000005,Overstock
36,2010-08-13,470436.8,0,86.06,2.644,210.3943056,8.36,8,4,453850.77239999955,517480.48000000004,Overstock
36,2010-08-20,437949.9,0,85.54,2.604,210.3617581,8.36,8,4,443055.05899999937,481744.8900000001,Overstock
36,2010-08-27,412050.73,0,84.62,2.562,210.3292106,8.36,8,4,427901.55029999954,453255.803,Overstock
36,2010-09-03,431294.45,0,82.29,2.533,210.2966631,8.36,9,4,437379.5727000004,474423.8950000001,Overstock
36,2010-09-10,434471.38,1,80.58,2.513,210.2641156,8.36,9,4,438101.02200000035,477918.51800000004,Overstock
36,2010-09-17,454694.21,0,82.1,2.55,210.2924504,8.36,9,4,446154.30270000064,500163.63100000005,Overstock
36,2010-09-24,419348.59,0,79.17,2.578,210.3664469,8.36,9,4,424765.9143000005,461283.4490000001,Overstock
36,2010-10-01,422169.47,0,74.66,2.567,210.4404433,8.476,10,4,424463.92519999965,464386.417,Overstock
36,2010-10-08,444351.61,0,66.34,2.595,210.5144398,8.476,10,4,436972.4183999997,488786.771,Overstock
36,2010-10-15,453308.15,0,71.57,2.705,210.5805944,8.476,10,4,440390.60119999945,498638.9650000001,Overstock
36,2010-10-22,424956.3,0,72.24,2.698,210.6271444,8.476,10,4,421438.29639999976,467451.93000000005,Overstock
36,2010-10-29,392654.26,0,76.22,2.68,210.6736944,8.476,10,4,399964.1381000001,431919.68600000005,Overstock
36,2010-11-05,405860.37,0,62.72,2.655,210.7202444,8.476,11,4,411270.9087999998,446446.407,Overstock
36,2010-11-12,425804.8,0,61.97,2.705,210.7667944,8.476,11,4,419759.8466999997,468385.28,Overstock
36,2010-11-19,411615.71,0,56.73,2.741,210.65429,8.476,11,4,407314.74190000066,452777.2810000001,Overstock
36,2010-11-26,408891.49,1,67.73,2.725,210.5152765,8.476,11,4,417572.7106999997,449780.639,Overstock
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476,12,4,384342.9491000002,396292.6990000001,Overstock
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,12,4,406669.79680000036,444999.53300000005,Overstock
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,12,4,410295.79460000014,451236.17000000004,Overstock
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,12,4,418268.89680000045,464302.9490000001,Overstock
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,12,4,380887.5088999996,395241.7150000001,Overstock
36,2011-01-07,384659.85,0,54.11,2.942,210.1842358,8.395,1,4,396550.1566000001,423125.835,Overstock
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395,1,4,408951.4735999996,451547.503,Overstock
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395,1,4,396099.2769,439110.155,Overstock
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395,1,4,383657.7064,409391.532,Overstock
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,2,4,409042.96510000015,459273.87000000005,Overstock
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395,2,4,399821.1803,441651.32000000007,Overstock
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395,2,4,416044.6114000005,469892.53300000005,Overstock
36,2011-02-25,380279.44,0,67.73,3.053,212.2912786,8.395,2,4,391546.8377000001,418307.384,Overstock
36,2011-03-04,402579.84,0,64.55,3.282,212.576205,8.395,3,4,404790.5713000003,442837.8240000001,Overstock
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395,3,4,411237.0674000003,448257.45800000004,Overstock
36,2011-03-18,431412.22,0,64.9,3.487,213.1096787,8.395,3,4,420558.4832999996,474553.442,Overstock
36,2011-03-25,390732.02,0,71.07,3.488,213.3436744,8.395,3,4,398838.97800000006,429805.22200000007,Overstock
36,2011-04-01,385672.11,0,67.31,3.529,213.5776701,8.3,4,4,392369.91069999966,424239.321,Overstock
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3,4,4,415795.73459999956,471600.37100000004,Overstock
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3,4,4,399773.81509999937,456485.194,Overstock
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3,4,4,376361.6114999995,412032.192,Overstock
36,2011-04-29,340708.78,0,76.1,3.837,214.3580974,8.3,4,4,353144.8788000002,374779.65800000005,Overstock
36,2011-05-06,393401.4,0,69.56,3.917,214.5240376,8.3,5,4,388146.5491999995,432741.54000000004,Overstock
36,2011-05-13,395316.65,0,76.73,3.92,214.6899778,8.3,5,4,382363.66499999963,434848.31500000006,Overstock
36,2011-05-20,376183.44,0,73.02,3.925,214.465412,8.3,5,4,380637.29179999995,413801.78400000004,Overstock
36,2011-05-27,348655.2,0,81.28,3.786,214.2408462,8.3,5,4,353889.70819999964,383520.72000000003,Overstock
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3,6,4,372053.3213999996,411074.34500000003,Overstock
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3,6,4,382634.08789999946,411600.244,Overstock
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3,6,4,388300.40829999984,434109.775,Overstock
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3,6,4,370522.90100000025,396010.934,Overstock
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177,7,4,363103.3550999996,389697.84700000007,Overstock
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177,7,4,370238.30529999995,415211.08200000005,Overstock
36,2011-07-15,385631.48,0,85.63,3.55,214.1083654,8.177,7,4,377441.86069999984,424194.628,Overstock
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177,7,4,364465.1913999998,397442.551,Overstock
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177,7,4,359031.75979999936,389797.188,Overstock
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177,8,4,374635.0744,419119.525,Overstock
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177,8,4,375439.7928,418207.559,Overstock
36,2011-08-19,373267.58,0,87.24,3.534,214.4239935,8.177,8,4,368124.47669999936,410594.33800000005,Overstock
36,2011-08-26,344964.2,0,86.02,3.501,214.4878416,8.177,8,4,352527.6107999997,379460.62000000005,Overstock
36,2011-09-02,350276.29,0,87.5,3.481,214.5516896,8.177,9,4,352791.00459999946,385303.919,Overstock
36,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177,9,4,351876.56380000024,388256.704,Overstock
36,2011-09-16,343108.12,0,82.06,3.473,214.7934111,8.177,9,4,347347.7216000001,377418.93200000003,Overstock
36,2011-09-23,322405.13,0,78.35,3.441,215.1233185,8.177,9,4,326223.61249999976,354645.64300000004,Overstock
36,2011-09-30,314910.37,0,81.52,3.328,215.4532259,8.177,9,4,322259.3773000001,346401.407,Overstock
36,2011-10-07,346137.87,0,71.2,3.262,215.7831333,7.716,10,4,340524.56310000014,380751.657,Overstock
36,2011-10-14,342076.99,0,74.16,3.234,216.0885258,7.716,10,4,339142.89689999976,376284.689,Overstock
36,2011-10-21,328633.34,0,67.89,3.308,216.2468287,7.716,10,4,325989.93689999986,361496.67400000006,Overstock
36,2011-10-28,306193.81,0,71.31,3.306,216.4051315,7.716,10,4,314851.0488999996,336813.19100000005,Overstock
36,2011-11-04,313387.11,0,58.97,3.287,216.5634344,7.716,11,4,319070.5734999999,344725.821,Overstock
36,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,11,4,329707.64140000066,361348.81200000003,Overstock
36,2011-11-18,332901.94,0,66.28,3.26,216.9395861,7.716,11,4,331766.10380000056,366192.134,Overstock
36,2011-11-25,332811.55,1,66.41,3.181,217.1812533,7.716,11,4,332767.09520000056,366092.705,Overstock
36,2011-12-02,293350.51,0,53.57,3.164,217.4229206,7.716,12,4,306164.00430000055,322685.56100000005,Overstock
36,2011-12-09,312298.37,0,50.64,3.147,217.6645878,7.716,12,4,308430.63800000015,343528.207,Overstock
36,2011-12-16,341503.92,0,58.31,3.133,217.8781339,7.716,12,4,336957.2499000007,375654.31200000003,Overstock
36,2011-12-23,325262.46,0,55.41,3.098,218.0541851,7.716,12,4,328143.45640000066,357788.70600000006,Overstock
36,2011-12-30,287425.22,1,48.26,3.132,218.2302364,7.716,12,4,299289.0210999999,316167.74199999997,Overstock
36,2012-01-06,329467.82,0,57.18,3.129,218.4062876,7.244,1,4,329447.14980000025,362414.602,Overstock
36,2012-01-13,325976.34,0,56.28,3.254,218.5823389,7.244,1,4,327164.3192000001,358573.97400000005,Overstock
36,2012-01-20,330927.21,0,58.9,3.275,218.6755292,7.244,1,4,325070.0725000005,364019.93100000004,Overstock
36,2012-01-27,301444.94,0,62.73,3.313,218.7687195,7.244,1,4,306962.0537000004,331589.434,Overstock
36,2012-02-03,310982.87,0,61.33,3.421,218.8619099,7.244,2,4,313220.5420000002,342081.157,Overstock
36,2012-02-10,335741.9,1,54.49,3.462,218.9551002,7.244,2,4,329586.9728999997,369316.0900000001,Overstock
36,2012-02-17,326316.73,0,54.38,3.503,219.1148297,7.244,2,4,323111.4056000003,358948.403,Overstock
36,2012-02-24,313270.45,0,62.21,3.55,219.3244636,7.244,2,4,313575.0778999998,344597.49500000005,Overstock
36,2012-03-02,315396.72,0,64.54,3.619,219.5340975,7.244,3,4,315854.7258999997,346936.392,Overstock
36,2012-03-09,318674.93,0,63.19,3.647,219.7437314,7.244,3,4,317647.5210999998,350542.423,Overstock
36,2012-03-16,335345.82,0,67.48,3.779,219.8956335,7.244,3,4,327355.7548000002,368880.40200000006,Overstock
36,2012-03-23,317872.51,0,69.18,3.845,219.9705599,7.244,3,4,314733.44860000024,349659.76100000006,Overstock
36,2012-03-30,304144.9,0,70.48,3.891,220.0454862,7.244,3,4,309330.71459999966,334559.3900000001,Overstock
36,2012-04-06,331026.11,0,73.95,3.934,220.1204125,6.989,4,4,330996.08109999984,364128.721,Overstock
36,2012-04-13,339407.94,0,72.54,3.919,220.1953389,6.989,4,4,332681.71590000036,373348.73400000005,Overstock
36,2012-04-20,323915.32,0,70.87,3.918,220.2483937,6.989,4,4,326638.11180000025,356306.852,Overstock
36,2012-04-27,308389.82,0,70.06,3.888,220.3014485,6.989,4,4,311882.3727000002,339228.802,Overstock
36,2012-05-04,312467.52,0,77.17,3.835,220.3545033,6.989,5,4,315883.8992999999,343714.27200000006,Overstock
36,2012-05-11,330518.34,0,76.55,3.764,220.4075581,6.989,5,4,325360.29799999984,363570.17400000006,Overstock
36,2012-05-18,324801.13,0,73.7,3.713,220.4252149,6.989,5,4,320973.8001999998,357281.243,Overstock
36,2012-05-25,306098.17,0,78.94,3.636,220.4287124,6.989,5,4,310145.5533000005,336707.987,Overstock
36,2012-06-01,306005.53,0,80.74,3.567,220.4322099,6.989,6,4,310134.35610000027,336606.08300000004,Overstock
36,2012-06-08,338273.38,0,81.5,3.513,220.4357073,6.989,6,4,327631.8151,372100.71800000005,Overstock
36,2012-06-15,333146.88,0,82.15,3.407,220.4494148,6.989,6,4,326799.3116999999,366461.568,Overstock
36,2012-06-22,306411.01,0,80.4,3.358,220.4886472,6.989,6,4,310680.0930000005,337052.11100000003,Overstock
36,2012-06-29,291530.43,0,86.68,3.273,220.5278796,6.989,6,4,299893.4154999999,320683.473,Overstock
36,2012-07-06,306578.89,0,81.52,3.232,220.567112,6.623,7,4,302391.8950000003,337236.77900000004,Overstock
36,2012-07-13,298337.41,0,78.15,3.245,220.6063444,6.623,7,4,298556.60820000013,328171.151,Overstock
36,2012-07-20,303289.55,0,81.76,3.301,220.6148749,6.623,7,4,300682.3818000004,333618.505,Overstock
36,2012-07-27,279643.43,0,84.0,3.392,220.6234054,6.623,7,4,287111.8689999999,307607.77300000004,Overstock
36,2012-08-03,304989.97,0,85.56,3.404,220.6319358,6.623,8,4,303246.0591999998,335488.967,Overstock
36,2012-08-10,298947.51,0,84.41,3.49,220.6404663,6.623,8,4,297215.1543000004,328842.26100000006,Overstock
36,2012-08-17,314607.22,0,85.89,3.571,220.7199609,6.623,8,4,307943.6557999998,346067.942,Overstock
36,2012-08-24,282545.55,0,81.26,3.574,220.8526787,6.623,8,4,290121.9825000004,310800.10500000004,Overstock
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,8,4,285773.2520000004,310912.228,Overstock
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,9,4,293608.8753000001,323101.427,Overstock
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,9,4,296032.2272999998,332082.993,Overstock
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,9,4,291839.73399999976,323184.895,Overstock
36,2012-09-28,270677.98,0,79.49,3.66,221.6556,6.623,9,4,279134.3562000001,297745.778,Overstock
36,2012-10-05,277137.86,0,73.57,3.611,221.8533396,6.228,10,4,280839.25339999987,304851.646,Overstock
36,2012-10-12,300236.85,0,71.28,3.576,222.0510793,6.228,10,4,293972.9256000003,330260.535,Overstock
36,2012-10-19,287360.05,0,74.06,3.57,222.0951719,6.228,10,4,285174.52440000034,316096.055,Overstock
36,2012-10-26,272489.41,0,74.39,3.494,222.1136566,6.228,10,4,279216.34220000025,299738.351,Overstock
37,2010-02-05,536006.73,0,45.97,2.572,209.8529663,8.554,2,4,529843.9790999992,589607.403,Overstock
37,2010-02-12,529852.7,1,46.11,2.548,209.9970208,8.554,2,4,519532.98370000045,582837.97,Overstock
37,2010-02-19,510382.5,0,45.66,2.514,210.0451024,8.554,2,4,516106.00169999996,561420.75,Overstock
37,2010-02-26,513615.82,0,50.87,2.561,210.0771885,8.554,2,4,515444.9118,564977.402,Overstock
37,2010-03-05,519255.68,0,51.33,2.625,210.1092746,8.554,3,4,517651.5715999998,571181.248,Overstock
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554,3,4,509514.95650000055,564316.885,Overstock
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,3,4,480214.44940000004,506022.814,Overstock
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,3,4,512767.56229999947,567355.767,Overstock
37,2010-04-02,540189.7,0,63.43,2.719,209.5938656,8.464,4,4,527843.8239000007,594208.67,Overstock
37,2010-04-09,513327.55,0,68.54,2.77,209.400638,8.464,4,4,517315.0849999993,564660.305,Overstock
37,2010-04-16,524544.83,0,66.74,2.808,209.2691428,8.464,4,4,523477.79289999924,576999.313,Overstock
37,2010-04-23,527019.78,0,68.03,2.795,209.2199574,8.464,4,4,523833.9639000001,579721.758,Overstock
37,2010-04-30,517850.83,0,70.9,2.78,209.170772,8.464,4,4,518509.71619999915,569635.9130000001,Overstock
37,2010-05-07,543234.77,0,75.56,2.835,209.1215867,8.464,5,4,532462.9903000006,597558.2470000001,Overstock
37,2010-05-14,505196.08,0,77.53,2.854,209.118536,8.464,5,4,511852.24999999953,555715.6880000001,Overstock
37,2010-05-21,510494.7,0,77.34,2.826,209.3922937,8.464,5,4,513419.6870000003,561544.17,Overstock
37,2010-05-28,532241.22,0,80.87,2.759,209.6660514,8.464,5,4,519760.1845999995,585465.3420000001,Overstock
37,2010-06-04,479195.02,0,79.93,2.705,209.9398091,8.464,6,4,491296.15770000033,527114.5220000001,Overstock
37,2010-06-11,481915.11,0,82.3,2.668,210.2135668,8.464,6,4,487730.5299999996,530106.621,Overstock
37,2010-06-18,505761.62,0,84.37,2.637,210.2108417,8.464,6,4,499425.4140999995,556337.782,Overstock
37,2010-06-25,485419.39,0,84.14,2.653,210.0975233,8.464,6,4,486899.7487000002,533961.329,Overstock
37,2010-07-02,498292.53,0,81.85,2.669,209.984205,8.36,7,4,494325.8512000005,548121.783,Overstock
37,2010-07-09,502456.04,0,81.74,2.642,209.8708867,8.36,7,4,497853.96989999956,552701.644,Overstock
37,2010-07-16,485150.01,0,84.43,2.623,209.8630532,8.36,7,4,489685.25419999985,533665.011,Overstock
37,2010-07-23,491998.12,0,82.6,2.608,209.9958663,8.36,7,4,493315.6594999995,541197.932,Overstock
37,2010-07-30,487912.95,0,81.88,2.64,210.1286794,8.36,7,4,491588.5869000002,536704.2450000001,Overstock
37,2010-08-06,508576.62,0,85.49,2.627,210.2614925,8.36,8,4,503864.2169999996,559434.282,Overstock
37,2010-08-13,491815.83,0,86.06,2.692,210.3943056,8.36,8,4,492232.22049999906,540997.4130000001,Overstock
37,2010-08-20,486930.72,0,85.54,2.664,210.3617581,8.36,8,4,489900.0967999993,535623.792,Overstock
37,2010-08-27,512157.25,0,84.62,2.619,210.3292106,8.36,8,4,508012.6335999998,563372.9750000001,Overstock
37,2010-09-03,510427.53,0,82.29,2.577,210.2966631,8.36,9,4,508444.5723000003,561470.283,Overstock
37,2010-09-10,510296.07,1,80.58,2.565,210.2641156,8.36,9,4,508472.7619,561325.677,Overstock
37,2010-09-17,501251.4,0,82.1,2.582,210.2924504,8.36,9,4,504004.22359999956,551376.54,Overstock
37,2010-09-24,494265.48,0,79.17,2.624,210.3664469,8.36,9,4,499767.21069999936,543692.028,Overstock
37,2010-10-01,529877.93,0,74.66,2.603,210.4404433,8.476,10,4,524254.6161999998,582865.7230000001,Overstock
37,2010-10-08,524483.65,0,66.34,2.633,210.5144398,8.476,10,4,522813.27549999946,576932.0150000001,Overstock
37,2010-10-15,498925.86,0,71.57,2.72,210.5805944,8.476,10,4,504526.83379999956,548818.446,Overstock
37,2010-10-22,510425.4,0,72.24,2.725,210.6271444,8.476,10,4,509626.1196999991,561467.9400000001,Overstock
37,2010-10-29,514485.9,0,76.22,2.716,210.6736944,8.476,10,4,513265.8300999992,565934.4900000001,Overstock
37,2010-11-05,539683.42,0,62.72,2.689,210.7202444,8.476,11,4,528357.4622000005,593651.7620000001,Overstock
37,2010-11-12,517546.69,0,61.97,2.728,210.7667944,8.476,11,4,519374.2966999997,569301.359,Overstock
37,2010-11-19,518124.16,0,56.73,2.771,210.65429,8.476,11,4,519045.77869999915,569936.576,Overstock
37,2010-11-26,518220.72,1,67.73,2.735,210.5152765,8.476,11,4,513175.4146999993,570042.792,Overstock
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476,12,4,516912.0658000003,559034.454,Overstock
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,12,4,520492.60680000053,562328.2720000001,Overstock
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,12,4,538684.2987000007,587713.731,Overstock
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,12,4,556940.6777000008,634490.9120000001,Overstock
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,12,4,477897.3754000003,506364.87000000005,Overstock
37,2011-01-07,542464.02,0,54.11,2.976,210.1842358,8.395,1,4,535977.5763000007,596710.422,Overstock
37,2011-01-14,525616.9,0,42.87,2.983,210.2379731,8.395,1,4,530880.6380999994,578178.5900000001,Overstock
37,2011-01-21,526486.82,0,51.18,3.016,210.6031072,8.395,1,4,525331.5297000002,579135.502,Overstock
37,2011-01-28,513672.36,0,48.74,3.01,210.9682412,8.395,1,4,527190.1296999998,565039.596,Overstock
37,2011-02-04,583835.18,0,46.68,2.989,211.3333753,8.395,2,4,563614.8287999998,642218.6980000001,Overstock
37,2011-02-11,522514.32,1,41.16,3.022,211.6985093,8.395,2,4,524717.0823000001,574765.7520000001,Overstock
37,2011-02-18,536840.69,0,57.48,3.045,212.0063522,8.395,2,4,538297.3799999995,590524.759,Overstock
37,2011-02-25,514758.19,0,67.73,3.065,212.2912786,8.395,2,4,517033.83259999973,566234.0090000001,Overstock
37,2011-03-04,527572.25,0,64.55,3.288,212.576205,8.395,3,4,517494.00080000004,580329.4750000001,Overstock
37,2011-03-11,505610.4,0,59.15,3.459,212.8611313,8.395,3,4,521268.40599999967,556171.4400000001,Overstock
37,2011-03-18,478503.06,0,64.9,3.488,213.1096787,8.395,3,4,496848.5806000002,526353.366,Overstock
37,2011-03-25,522105.93,0,71.07,3.473,213.3436744,8.395,3,4,519543.81339999987,574316.523,Overstock
37,2011-04-01,534578.78,0,67.31,3.524,213.5776701,8.3,4,4,526831.5638,588036.658,Overstock
37,2011-04-08,543703.16,0,69.39,3.622,213.8116658,8.3,4,4,536554.7128999993,598073.4760000001,Overstock
37,2011-04-15,543775.87,0,73.25,3.743,214.026217,8.3,4,4,537835.1626999994,598153.457,Overstock
37,2011-04-22,526434.37,0,74.57,3.807,214.1921572,8.3,4,4,530159.7876999994,579077.807,Overstock
37,2011-04-29,502918.18,0,76.1,3.81,214.3580974,8.3,4,4,511339.2411999998,553209.998,Overstock
37,2011-05-06,547513.3,0,69.56,3.906,214.5240376,8.3,5,4,540156.2121999996,602264.6300000001,Overstock
37,2011-05-13,511871.63,0,76.73,3.899,214.6899778,8.3,5,4,516577.0821000004,563058.7930000001,Overstock
37,2011-05-20,533564.42,0,73.02,3.907,214.465412,8.3,5,4,535037.7386000006,586920.8620000001,Overstock
37,2011-05-27,507086.75,0,81.28,3.786,214.2408462,8.3,5,4,508578.5792000001,557795.425,Overstock
37,2011-06-03,500381.23,0,82.96,3.699,214.0162805,8.3,6,4,502317.2054999993,550419.353,Overstock
37,2011-06-10,509647.25,0,82.41,3.648,213.7917147,8.3,6,4,511976.4731999998,560611.9750000001,Overstock
37,2011-06-17,525132.36,0,84.43,3.637,213.7481256,8.3,6,4,519933.0512999996,577645.596,Overstock
37,2011-06-24,509276.22,0,83.95,3.594,213.8402689,8.3,6,4,510682.6193999995,560203.8420000001,Overstock
37,2011-07-01,517021.3,0,85.33,3.524,213.9324122,8.177,7,4,509437.1510999995,568723.43,Overstock
37,2011-07-08,489059.93,0,84.71,3.48,214.0245556,8.177,7,4,497009.4320999998,537965.9230000001,Overstock
37,2011-07-15,498749.62,0,85.63,3.575,214.1083654,8.177,7,4,501726.21789999946,548624.582,Overstock
37,2011-07-22,505543.53,0,83.31,3.651,214.1713416,8.177,7,4,504749.6806000003,556097.883,Overstock
37,2011-07-29,504974.95,0,84.99,3.682,214.2343177,8.177,7,4,505376.24780000036,555472.4450000001,Overstock
37,2011-08-05,510787.46,0,86.71,3.684,214.2972939,8.177,8,4,509036.7960000004,561866.2060000001,Overstock
37,2011-08-12,502504.39,0,87.64,3.638,214.3602701,8.177,8,4,505507.56980000035,552754.829,Overstock
37,2011-08-19,506897.98,0,87.24,3.554,214.4239935,8.177,8,4,508096.81479999935,557587.778,Overstock
37,2011-08-26,527947.21,0,86.02,3.523,214.4878416,8.177,8,4,522002.37510000035,580741.931,Overstock
37,2011-09-02,530367.83,0,87.5,3.533,214.5516896,8.177,9,4,524547.1747999993,583404.613,Overstock
37,2011-09-09,506273.74,1,77.94,3.546,214.6155376,8.177,9,4,510829.62910000025,556901.1140000001,Overstock
37,2011-09-16,513341.94,0,82.06,3.526,214.7934111,8.177,9,4,517014.3832999997,564676.1340000001,Overstock
